row_label_raw,row_label_full,col_0,Lãi suất năm,Năm đáo hạn,31/12/2021 VND,1/1/2021 VND,numeric__Lãi suất năm,numeric__Năm đáo hạn,numeric__31/12/2021 VND,numeric__1/1/2021 VND
Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,Các công ty con sở hữu gián tiếp,,,,
▪ Công ty TNHH MEATDeli HN(trước đây là “Công ty TNHH MNS Meat Hà Nam”),Các công ty con sở hữu gián tiếp > ▪ Công ty TNHH MEATDeli HN(trước đây là “Công ty TNHH MNS Meat Hà Nam”),▪ Công ty TNHH MEATDeli HN(trước đây là “Công ty TNHH MNS Meat Hà Nam”),"6,5%",2022,87.000.000.000,387.000.000.000,0.065,2022.0,87000000000.0,387000000000.0
▪ Công ty TNHH MEATDeli Sài Gòn,Các công ty con sở hữu gián tiếp > ▪ Công ty TNHH MEATDeli Sài Gòn,▪ Công ty TNHH MEATDeli Sài Gòn,"6,5%",2022,266.200.000.000,94.550.000.000,0.065,2022.0,266200000000.0,94550000000.0
▪ Công ty TNHH MML Farm Nghệ An(trước đây là “Công ty TNHH MNS Farm Nghệ An”),Các công ty con sở hữu gián tiếp > ▪ Công ty TNHH MML Farm Nghệ An(trước đây là “Công ty TNHH MNS Farm Nghệ An”),▪ Công ty TNHH MML Farm Nghệ An(trước đây là “Công ty TNHH MNS Farm Nghệ An”),"6,5%",2022,106.000.000.000,36.100.000.000,0.065,2022.0,106000000000.0,36100000000.0
"Công ty Cổ phần Tập đoàn Masan,công ty mẹ","Các công ty con sở hữu gián tiếp > Công ty Cổ phần Tập đoàn Masan,công ty mẹ","Công ty Cổ phần Tập đoàn Masan,công ty mẹ","6,5%",2022,2.662.750.000.000,150.000.000.000,0.065,2022.0,2662750000000.0,150000000000.0
Một bên thứ ba,Các công ty con sở hữu gián tiếp > Một bên thứ ba,Một bên thứ ba,"6,5%",2021,-,270.000.000.000,0.065,2021.0,,270000000000.0
,,,,,3.121.950.000.000,937.650.000.000,,,3121950000000.0,937650000000.0
