row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2021 VND,1/1/2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2021 VND,numeric__1/1/2021 VND
Tài sản dài hạn(200 = 210 + 220 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 250 + 260),Tài sản dài hạn(200 = 210 + 220 + 250 + 260),200,,3.964.037.962.462,9.904.132.572.551,200.0,,3964037962462.0,9904132572551.0
Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,Các khoản phải thu dài hạn,210,,2.756.000,2.756.000,210.0,,2756000.0,2756000.0
Phải thu dài hạn khác,Phải thu dài hạn khác,Phải thu dài hạn khác,216,,2.756.000,2.756.000,216.0,,2756000.0,2756000.0
Tài sản cố định,Tài sản cố định,Tài sản cố định,220,,246.034.113,461.254.552,220.0,,246034113.0,461254552.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,221,,39.901.535,231.120.224,221.0,,39901535.0,231120224.0
Nguyên giá,Nguyên giá,Nguyên giá,222,,247.460.318,488.745.318,222.0,,247460318.0,488745318.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,223,,(207.558.783),(257.625.094),223.0,,-207558783.0,-257625094.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,227,,206.132.578,230.134.328,227.0,,206132578.0,230134328.0
Nguyên giá,Nguyên giá,Nguyên giá,228,,918.560.700,690.403.000,228.0,,918560700.0,690403000.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,229,,(712.428.122),(460.268.672),229.0,,-712428122.0,-460268672.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,,3.962.880.024.017,9.899.664.500.000,250.0,,3962880024017.0,9899664500000.0
Đầu tư vào các công ty con,Đầu tư vào các công ty con,Đầu tư vào các công ty con,251,10(a),3.314.777.300.000,9.899.664.500.000,251.0,,3314777300000.0,9899664500000.0
Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,Đầu tư vào công ty liên kết,252,10(b),648.102.724.017,-,252.0,,648102724017.0,
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,909.148.332,4.004.061.999,260.0,,909148332.0,4004061999.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,,909.148.332,4.004.061.999,261.0,,909148332.0,4004061999.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,7.497.860.735.690,12.795.395.036.604,270.0,,7497860735690.0,12795395036604.0
