row_label_raw,row_label_full,Số cổ phiếu phổ thông đã phát hành đầu năm,2023 > 1.423.724.783,2022 > 1.180.534.692,numeric__2023 > 1.423.724.783,numeric__2022 > 1.180.534.692
Ảnh hưởng của cổ phiếu phát hành từ nguồn vốn chủ sở hữu,Ảnh hưởng của cổ phiếu phát hành từ nguồn vốn chủ sở hữu,Ảnh hưởng của cổ phiếu phát hành từ nguồn vốn chủ sở hữu,-,236.106.884,,236106884.0
Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,Ảnh hưởng của cổ phiếu đã phát hành bằng tiền,2.262.357,3.784.179,2262357.0,3784179.0
Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,Số lượng cổ phiếu phổ thông bình quân gia quyền trong năm,1.425.987.140,1.420.425.755,1425987140.0,1420425755.0
