row_label_raw,row_label_full,col_0,TechcombankTriệu VND,CholimexTriệu VND,VissanTriệu VND,JiangwuTriệu VND,TổngTriệu VND,numeric__TechcombankTriệu VND,numeric__CholimexTriệu VND,numeric__VissanTriệu VND,numeric__JiangwuTriệu VND,numeric__TổngTriệu VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,25.905.197,249.392,2.135.490,190.163,28.480.242,25905197.0,249392.0,2135490.0,190163.0,28480242.0
Phần lợi nhuận phát sinh trong năm của các công ty liên kết,Phần lợi nhuận phát sinh trong năm của các công ty liên kết,Phần lợi nhuận phát sinh trong năm của các công ty liên kết,3.825.839,58.661,1.772,9.710,3.895.982,3825839.0,58661.0,1772.0,9710.0,3895982.0
Cổ tức đã công bố,Cổ tức đã công bố,Cổ tức đã công bố,-,(13.296),(11.099),-,(24.395),,-13296.0,-11099.0,,-24395.0
Thanh lý khoản đầu tư,Thanh lý khoản đầu tư,Thanh lý khoản đầu tư,(2.081.743),-,-,-,(2.081.743),-2081743.0,,,,-2081743.0
Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,Chênh lệch quy đổi tiền tệ,-,-,-,11.679,11.679,,,,11679.0,11679.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,27.649.293,294.757,2.126.163,211.552,30.281.765,27649293.0,294757.0,2126163.0,211552.0,30281765.0
