row_label_raw,row_label_full,col_0,Giá trị tăng lên tính theo tấn quảng,numeric__Giá trị tăng lên tính theo tấn quảng
"Máy móc, thiết bị liên quan đến hoạt động khai thác khoáng sản","Máy móc, thiết bị liên quan đến hoạt động khai thác khoáng sản","Máy móc, thiết bị liên quan đến hoạt động khai thác khoáng sản",9.941.325,9941325.0
Giá trị hợp lý của trữ lượng khoáng sản từ hợp nhất kinh doanh,Giá trị hợp lý của trữ lượng khoáng sản từ hợp nhất kinh doanh,Giá trị hợp lý của trữ lượng khoáng sản từ hợp nhất kinh doanh,9.941.325,9941325.0
