row_label_raw,row_label_full,col_0,1/1/2023Triệu VND,Tăng từ hợp nhất kinh doanhTriệu VND,Ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhấtTriệu VND,Ghi nhận trong vốn chủ sở hữuTriệu VND,31/12/2023Triệu VND,numeric__1/1/2023Triệu VND,numeric__Tăng từ hợp nhất kinh doanhTriệu VND,numeric__Ghi nhận trong báo cáo kết quả hoạt động kinh doanh hợp nhấtTriệu VND,numeric__Ghi nhận trong vốn chủ sở hữuTriệu VND,numeric__31/12/2023Triệu VND
"Chi phí phải trả, dự phòng và các khoản khác","Chi phí phải trả, dự phòng và các khoản khác","Chi phí phải trả, dự phòng và các khoản khác",153.512,3.907,291.043,4.686,453.148,153512.0,3907.0,291043.0,4686.0,453148.0
Tái đánh giá nợ phải trả phúc lợi hưu trí (**),Tái đánh giá nợ phải trả phúc lợi hưu trí (**),Tái đánh giá nợ phải trả phúc lợi hưu trí (**),225.807,28.617,(11.193),54.595,297.826,225807.0,28617.0,-11193.0,54595.0,297826.0
Lãi/(lỗ) chưa thực hiện đối với các giao dịch nội bộ,Lãi/(lỗ) chưa thực hiện đối với các giao dịch nội bộ,Lãi/(lỗ) chưa thực hiện đối với các giao dịch nội bộ,34.216,-,2.153,(4.742),31.627,34216.0,,2153.0,-4742.0,31627.0
Lỗ tính thuế mang sang,Lỗ tính thuế mang sang,Lỗ tính thuế mang sang,279.542,-,334.188,20.177,633.907,279542.0,,334188.0,20177.0,633907.0
Tài sản cố định hữu hình,Tài sản cố định hữu hình,Tài sản cố định hữu hình,(595.073),(113.385),(112.044),(30.605),(851.107),-595073.0,-113385.0,-112044.0,-30605.0,-851107.0
Tài sản cố định vô hình,Tài sản cố định vô hình,Tài sản cố định vô hình,(3.039.978),(4.529),143.651,(43.525),(2.944.381),-3039978.0,-4529.0,143651.0,-43525.0,-2944381.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,(297.477),-,(52.059),(1.213),(350.749),-297477.0,,-52059.0,-1213.0,-350749.0
,,,(3.239.451),(85.390),595.739,(627),(2.729.729),-3239451.0,-85390.0,595739.0,-627.0,-2729729.0
