row_label_raw,row_label_full,"Ngân hàng Thương mại Cổ phần Kỹ thương Việt Nam (""Techcombank"") (i)","31/12/2023 > % sở hữu trên vốn điều lệ > 19,9%","31/12/2023 > % quyền biểu quyết trên vốn điều lệ > 19,9%",31/12/2023 > Giá trị ghi sở theo phương pháp vốn chủ sở hữu Triệu VND > 27.649.293,31/12/2023 > Giá trị hợp lý Triệu VND > 22.224.583,"1/1/2023 > % sở hữu trên vốn điều lệ > 19,9%","1/1/2023 > % quyền biểu quyết trên vốn điều lệ > 19,9%",1/1/2023 > Giá trị ghi sở theo phương pháp vốn chủ sở hữu Triệu VND > 25.905.197,1/1/2023 > Giá trị hợp lý Triệu VND > 19.426.431,"numeric__31/12/2023 > % sở hữu trên vốn điều lệ > 19,9%","numeric__31/12/2023 > % quyền biểu quyết trên vốn điều lệ > 19,9%",numeric__31/12/2023 > Giá trị ghi sở theo phương pháp vốn chủ sở hữu Triệu VND > 27.649.293,numeric__31/12/2023 > Giá trị hợp lý Triệu VND > 22.224.583,"numeric__1/1/2023 > % sở hữu trên vốn điều lệ > 19,9%","numeric__1/1/2023 > % quyền biểu quyết trên vốn điều lệ > 19,9%",numeric__1/1/2023 > Giá trị ghi sở theo phương pháp vốn chủ sở hữu Triệu VND > 25.905.197,numeric__1/1/2023 > Giá trị hợp lý Triệu VND > 19.426.431
"Công ty Cổ phần Thực phẩm Cholimex (""Cholimex"") (ii)","Công ty Cổ phần Thực phẩm Cholimex (""Cholimex"") (ii)","Công ty Cổ phần Thực phẩm Cholimex (""Cholimex"") (ii)","32,8%","32,8%",294.757,(*),"32,8%","32,8%",249.392,(*),0.32799999999999996,0.32799999999999996,294757.0,,0.32799999999999996,0.32799999999999996,249392.0,
"Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản (""Vissan"") (iii)","Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản (""Vissan"") (iii)","Công ty Cổ phần Việt Nam Kỹ nghệ Súc sản (""Vissan"") (iii)","24,9%","24,9%",2.126.163,(*),"24,9%","24,9%",2.135.490,(*),0.249,0.249,2126163.0,,0.249,0.249,2135490.0,
"Jiangwu H.C. Starck Tungsten Products Co., Ltd. (China) (""Jiangwu"") (iv)","Jiangwu H.C. Starck Tungsten Products Co., Ltd. (China) (""Jiangwu"") (iv)","Jiangwu H.C. Starck Tungsten Products Co., Ltd. (China) (""Jiangwu"") (iv)","30,0%","30,0%",211.552,(*),"30,0%","30,0%",190.163,(*),0.3,0.3,211552.0,,0.3,0.3,190163.0,
,,,,,30.281.765,,,,28.480.242,,,,30281765.0,,,,28480242.0,
