row_label_raw,row_label_full,col_0,1/1/2023TriệuVND,Phát sinhTriệuVND,Tăng từhợp nhấtkinh doanhTriệuVND,NộpTriệuVND,Cán trừ/Phân loạii/HoànlạiTriệuVND,31/12/2023TriệuVND,numeric__1/1/2023TriệuVND,numeric__Phát sinhTriệuVND,numeric__Tăng từhợp nhấtkinh doanhTriệuVND,numeric__NộpTriệuVND,numeric__Cán trừ/Phân loạii/HoànlạiTriệuVND,numeric__31/12/2023TriệuVND
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,252.268,1.288.786,19.527,(816.207),3.050,747.424,252268.0,1288786.0,19527.0,-816207.0,3050.0,747424.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,94.280,9.517.243,-,(1.738.916),(7.698.411),174.196,94280.0,9517243.0,,-1738916.0,-7698411.0,174196.0
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,82.958,458.926,-,(505.043),-,36.841,82958.0,458926.0,,-505043.0,,36841.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,223.044,-,(221.853),-,1.191,,223044.0,,-221853.0,,1191.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,32.321,432.885,-,(396.682),(33.777),34.747,32321.0,432885.0,,-396682.0,-33777.0,34747.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,74.483,768.193,6.162,(742.619),2.586,108.805,74483.0,768193.0,6162.0,-742619.0,2586.0,108805.0
,,,536.310,12.689.077,25.689,(4.421.320),(7.726.552),1.103.204,536310.0,12689077.0,25689.0,-4421320.0,-7726552.0,1103204.0
