row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",7.876.654.099.798,6.940.381.911.995,7876654099798.0,6940381911995.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,387.436.509.640,344.603.428.313,387436509640.0,344603428313.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,2.100.858.844.230,1.938.680.843.358,2100858844230.0,1938680843358.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,349.462.612.843,254.687.819.889,349462612843.0,254687819889.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,410.406.175.332,295.182.897.732,410406175332.0,295182897732.0
Cộng,Cộng,Cộng,11.124.818.241.843,9.773.536.901.287,11124818241843.0,9773536901287.0
