row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",11.532.943.277,13.499.414.699,11532943277.0,13499414699.0
Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,Tiền cổ tức và lợi nhuận được chia,27.037.500.000,12.617.500.000,27037500000.0,12617500000.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,7.920.089.770,184.379.451,7920089770.0,184379451.0
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,283.078.858,248.235.592,283078858.0,248235592.0
Cộng,Cộng,Cộng,46.773.611.905,26.549.529.742,46773611905.0,26549529742.0
