row_label_raw,row_label_full,col_0,Năm 2019(VND),numeric__Năm 2019(VND)
Lương thường của Ban Tổng Giám đốc,Lương thường của Ban Tổng Giám đốc,Lương thường của Ban Tổng Giám đốc,5.136.000.000,5136000000.0
Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,Thù lao của Hội đồng Quản trị,268.800.000,268800000.0
Thù lao Ban kiểm soát,Thù lao Ban kiểm soát,Thù lao Ban kiểm soát,120.000.000,120000000.0
Cộng,Cộng,Cộng,5.524.800.000,5524800000.0
