row_label_raw,row_label_full,col_0,31/12/2019(VND),01/01/2019(VND),numeric__31/12/2019(VND),numeric__01/01/2019(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,26.364.975.348,180.667.897.433,26364975348.0,180667897433.0
Thường an toàn điện,Thường an toàn điện,Thường an toàn điện,10.674.694.857,8.767.960.900,10674694857.0,8767960900.0
Nhà thầu SFECO,Nhà thầu SFECO,Nhà thầu SFECO,4.322.434.076,4.322.434.076,4322434076.0,4322434076.0
Quỹ sắp xếp đổi mới doanh nghiệp,Quỹ sắp xếp đổi mới doanh nghiệp,Quỹ sắp xếp đổi mới doanh nghiệp,-,161.017.850.859,,161017850859.0
Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,-,123.000.000,,123000000.0
Các khoản khác,Các khoản khác,Các khoản khác,11.367.846.415,6.436.651.598,11367846415.0,6436651598.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,26.364.975.348,180.667.897.433,26364975348.0,180667897433.0
