row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,10.684.396.391.175,9.537.451.016.744,10684396391175.0,9537451016744.0
Giá vốn khác,Giá vốn khác,Giá vốn khác,148.805.843.287,19.884.139.730,148805843287.0,19884139730.0
Cộng,Cộng,Cộng,10.833.202.234.462,9.557.335.156.474,10833202234462.0,9557335156474.0
