row_label_raw,row_label_full,col_0,col_1,31/12/2019(VND) > Giá trị,31/12/2019(VND) > Dự phòng,01/01/2019(VND) > Giá trị,01/01/2019(VND) > Dự phòng,numeric__col_1,numeric__31/12/2019(VND) > Giá trị,numeric__31/12/2019(VND) > Dự phòng,numeric__01/01/2019(VND) > Giá trị,numeric__01/01/2019(VND) > Dự phòng
a.,a.,a.,Ngắn hạn,43.658.522.868,-,25.322.056.143,(55.731.000),,43658522868.0,,25322056143.0,-55731000.0
a.,a.,a.,Tạm ứng,148.941.283,-,743.199.948,-,,148941283.0,,743199948.0,
a.,a.,a.,Phải thu người LĐ,795.440.940,-,853.861.174,-,,795440940.0,,853861174.0,
a.,a.,a.,Phải thu khác (i),42.714.140.645,-,23.724.995.021,(55.731.000),,42714140645.0,,23724995021.0,-55731000.0
b.,b.,b.,Dài hạn,9.773.677.378,-,8.361.053.378,-,,9773677378.0,,8361053378.0,
b.,b.,b.,"Ký cược, ký quỹ",9.773.677.378,-,8.361.053.378,-,,9773677378.0,,8361053378.0,
b.,b.,b.,Cộng,53.432.200.246,-,33.683.109.521,(55.731.000),,53432200246.0,,33683109521.0,-55731000.0
