row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
Tổng doanh thu bán hàng và cung cấp DV,Tổng doanh thu bán hàng và cung cấp DV,Tổng doanh thu bán hàng và cung cấp DV,12.584.361.969.826,11.498.922.699.071,12584361969826.0,11498922699071.0
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,12.430.132.622.331,11.473.208.993.196,12430132622331.0,11473208993196.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,154.229.347.495,25.713.705.875,154229347495.0,25713705875.0
