row_label_raw,row_label_full,TT,Tên đơn vị,Công nợ > 131,Công nợ > 138,Công nợ > 331,Công nợ > 335,Công nợ > 338,Công nợ > 341,numeric__Tên đơn vị,numeric__Công nợ > 131,numeric__Công nợ > 138,numeric__Công nợ > 331,numeric__Công nợ > 335,numeric__Công nợ > 338,numeric__Công nợ > 341
A,A,A,B,1,,2,6,7,8,,1.0,,2.0,6.0,7.0,8.0
17,17,17,Tập đoàn CN Than - Khoáng sản Việt Nam,-,-,-,515.425.649.612,123.000.000,-,,,,,515425649612.0,123000000.0,
17,17,17,Công ty Cổ phần Chế tạo máy - Vinacomin,-,-,628.215,-,-,-,,,,628215.0,,,
18,18,18,Công ty Cổ phần Cơ khí Hòn Gai - Vinacomin,-,-,4.952.750,-,-,-,,,,4952750.0,,,
19,19,19,Công ty TNHH MTV Môi trường - TKV,-,-,31.251.660,-,-,-,,,,31251660.0,,,
20,20,20,Tổng Công ty CN Hóa chất mỏ - Vinacomin,-,-,526.818.600,-,-,-,,,,526818600.0,,,
II,II,II,CÁC KHOẢN NỘ DÀI HẠN,-,-,-,-,-,4.548.477.898.429,,,,,,,4548477898429.0
1,1,1,Tập đoàn CN Than - Khoáng sản Việt Nam,-,-,-,-,-,4.548.477.898.429,,,,,,,4548477898429.0
,,,CỘNG,-,-,887.192.369.325,515.425.649.612,123.000.000,4.548.477.898.429,,,,887192369325.0,515425649612.0,123000000.0,4548477898429.0
