row_label_raw,row_label_full,col_0,col_1,31/12/2019(VND),01/01/2019(VND),numeric__col_1,numeric__31/12/2019(VND),numeric__01/01/2019(VND)
Tiền mặt tại quỹ,Tiền mặt tại quỹ,Tiền mặt tại quỹ,(i),586.056.702,1.078.999.075,,586056702.0,1078999075.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,(ii),287.565.777.582,67.465.950.239,,287565777582.0,67465950239.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,(iii),17.000.000.000,303.000.000.000,,17000000000.0,303000000000.0
Cộng,Cộng,Cộng,,305.151.834.284,371.544.949.314,,305151834284.0,371544949314.0
