row_label_raw,row_label_full,col_0,31/12/2019(VND),01/01/2019(VND),numeric__31/12/2019(VND),numeric__01/01/2019(VND)
Ngắn hạn,Ngắn hạn,Ngắn hạn,639.302.077.798,650.919.372.980,639302077798.0,650919372980.0
Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,Chi phí lãi vay phải trả,572.299.237.012,587.920.419.125,572299237012.0,587920419125.0
Lãi chậm trả tiền than,Lãi chậm trả tiền than,Lãi chậm trả tiền than,45.502.909.482,50.318.735.542,45502909482.0,50318735542.0
Chi phí phải trả khác,Chi phí phải trả khác,Chi phí phải trả khác,21.499.931.304,12.680.218.313,21499931304.0,12680218313.0
Dài hạn,Dài hạn,Dài hạn,-,-,,
Cộng,Dài hạn > Cộng,Cộng,639.302.077.798,650.919.372.980,639302077798.0,650919372980.0
