row_label_raw,row_label_full,col_0,Năm 2019(VND),Năm 2018(VND),numeric__Năm 2019(VND),numeric__Năm 2018(VND)
Chi phí khác,Chi phí khác,Chi phí khác,7.597.350.583,8.439.724.627,7597350583.0,8439724627.0
Cộng,Cộng,Cộng,7.597.350.583,8.439.724.627,7597350583.0,8439724627.0
