row_label_raw,row_label_full,col_0,col_1,01/01/2019(VND) > Giá trị,01/01/2019(VND) > Khả năngtrả nợ,31/12/2019(VND) > Giá trị,31/12/2019(VND) > Khả năngtrả nợ,numeric__col_1,numeric__01/01/2019(VND) > Giá trị,numeric__01/01/2019(VND) > Khả năngtrả nợ,numeric__31/12/2019(VND) > Giá trị,numeric__31/12/2019(VND) > Khả năngtrả nợ
c.,c.,c.,Phân loại gốc vay dài hạn đến hạn trả tại thời điểm lập BCTC,2.778.950.888.090,2.778.950.888.090,2.146.700.289.727,2.146.700.289.727,,2778950888090.0,2778950888090.0,2146700289727.0,2146700289727.0
c.1.,c.1.,c.1.,Vay dài hạn đến hạn trả,2.328.950.888.090,2.328.950.888.090,1.586.700.289.727,1.586.700.289.727,,2328950888090.0,2328950888090.0,1586700289727.0,1586700289727.0
c.1.,c.1.,c.1.,Vay Ngân hàng,998.728.700.332,998.728.700.332,775.497.248.487,775.497.248.487,,998728700332.0,998728700332.0,775497248487.0,775497248487.0
c.1.,c.1.,c.1.,Vay Tập đoàn,1.330.222.187.758,1.330.222.187.758,811.203.041.240,811.203.041.240,,1330222187758.0,1330222187758.0,811203041240.0,811203041240.0
c.2.,c.2.,c.2.,Nợ dài hạn đến hạn trả,450.000.000.000,450.000.000.000,560.000.000.000,560.000.000.000,,450000000000.0,450000000000.0,560000000000.0,560000000000.0
c.2.,c.2.,c.2.,Ngân hàng,450.000.000.000,450.000.000.000,560.000.000.000,560.000.000.000,,450000000000.0,450000000000.0,560000000000.0,560000000000.0
d.,d.,d.,Số dư tại thời điểm lập BCTC,12.807.045.471.535,12.807.045.471.535,10.857.546.397.210,10.857.546.397.210,,12807045471535.0,12807045471535.0,10857546397210.0,10857546397210.0
d.1,d.1,d.1,Vay và nợ ngắn hạn (d.1 = a + c),3.265.561.701.717,3.265.561.701.717,3.128.955.578.257,3.128.955.578.257,,3265561701717.0,3265561701717.0,3128955578257.0,3128955578257.0
d.2,d.2,d.2,Vay và nợ dài hạn (d.2 = b - c),9.541.483.769.818,9.541.483.769.818,7.728.590.818.953,7.728.590.818.953,,9541483769818.0,9541483769818.0,7728590818953.0,7728590818953.0
