row_label_raw,row_label_full,col_0,Nguyên tệ,VND,numeric__Nguyên tệ,numeric__VND
Ngoại tệ (USD),Ngoại tệ (USD),Ngoại tệ (USD),"468,70 #",10.817.585,,10817585.0
Đồng Việt Nam,Đồng Việt Nam,Đồng Việt Nam,,287.554.959.997,,287554959997.0
Cộng,Cộng,Cộng,,287.565.777.582,,287565777582.0
