row_label_raw,row_label_full,Tên công ty,Số cuối năm > Tỷ lệ sở hữu(%),Số cuối năm > Giá gốcVND,Số cuối năm > Dự phòng,Số cuối năm > Giá trị còn lại sở hữu(%),Số đầu năm > Tỷ lệGiá gốcVND,Số đầu năm > Giá gốcVND,Số đầu năm > Dự phòngVND,Số đầu năm > Giá trị còn lạiVND,Địa điểm,Ngành nghề kinh doanh,numeric__Số cuối năm > Tỷ lệ sở hữu(%),numeric__Số cuối năm > Giá gốcVND,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị còn lại sở hữu(%),numeric__Số đầu năm > Tỷ lệGiá gốcVND,numeric__Số đầu năm > Giá gốcVND,numeric__Số đầu năm > Dự phòngVND,numeric__Số đầu năm > Giá trị còn lạiVND,numeric__Địa điểm,numeric__Ngành nghề kinh doanh
Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,"51,00",94.930.473.000,(4.861.353.882),90.069.119.118,"51,00",94.930.473.000,(7.147.426.991),87.783.046.009,Phú Yên,Trồng rừng,51.0,94930473000.0,-4861353882.0,90069119118.0,51.0,94930473000.0,-7147426991.0,87783046009.0,,
Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,"26,74",52.680.000.000,(2.437.794.770),50.242.205.230,"26,74",52.680.000.000,(2.051.774.306),50.628.225.694,Đồng Nai,Bất động sản,26.74,52680000000.0,-2437794770.0,50242205230.0,26.74,52680000000.0,-2051774306.0,50628225694.0,,
Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,"26,59",23.525.000.000,(1.930.276.559),21.594.723.441,"25,72",23.525.000.000,(1.574.105.098),21.950.894.902,Đắk Nông,Trồng rừng,26.59,23525000000.0,-1930276559.0,21594723441.0,25.72,23525000000.0,-1574105098.0,21950894902.0,,
Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,Công ty TNHHTrồng rừng Trường Thành OJICông ty Cổ phần Phú Hữu GiaCông ty Cổ phần Nông Lâm nghiệpTrường ThànhCông ty Cổ phần Bao bì Trường Thành,"43,76",2.000.000.000,(1.457.792.042),542.207.958,"43,76",2.000.000.000,(1.340.537.524),659.462.476,TP. HCM,Bao bì,43.76,2000000000.0,-1457792042.0,542207958.0,43.76,2000000000.0,-1340537524.0,659462476.0,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,173.135.473.000,(10.687.217.253),162.448.255.747,,173.135.473.000,(12.113.843.919),161.021.629.081,,,,173135473000.0,-10687217253.0,162448255747.0,,173135473000.0,-12113843919.0,161021629081.0,,
