row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước(Điều chỉnh lại- Thuyết minh số 33),numeric__Năm nay,numeric__VNDNăm trước(Điều chỉnh lại- Thuyết minh số 33)
Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,Chi phí nguyên vật liệu,615.080.374.080,982.484.292.550,615080374080.0,982484292550.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,244.278.241.971,112.934.749.657,244278241971.0,112934749657.0
Chi phí khấu hao và hao mòn(Thuyết minh số 12 và 13),Chi phí khấu hao và hao mòn(Thuyết minh số 12 và 13),Chi phí khấu hao và hao mòn(Thuyết minh số 12 và 13),30.086.457.854,11.563.364.339,30086457854.0,11563364339.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,87.935.614.351,29.672.276.819,87935614351.0,29672276819.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(9.060.180.660),(101.067.632.480),-9060180660.0,-101067632480.0
Chi phí khác,Chi phí khác,Chi phí khác,5.841.292.564,10.230.182.907,5841292564.0,10230182907.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,974.161.800.160,1.045.817.233.792,974161800160.0,1045817233792.0
