row_label_raw,row_label_full,col_0,VND,numeric__VND
,,,Số tiền,
Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,Dự phòng phải thu khó đòi,105.443.487.057,105443487057.0
Dự phòng giảm giá đầu tư tài chính,Dự phòng giảm giá đầu tư tài chính,Dự phòng giảm giá đầu tư tài chính,114.121.014.161,114121014161.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,75.277.491.961,75277491961.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,65.731.715.469,65731715469.0
Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,Trợ cấp thời việc phải trả,1.548.537.500,1548537500.0
Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,1.738.939.390,1738939390.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,363.861.185.538,363861185538.0
