row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu từ các bên liên quan(Thuyết minh số 31),Ngắn hạn > Phải thu từ các bên liên quan(Thuyết minh số 31),Phải thu từ các bên liên quan(Thuyết minh số 31),113.235.459.585,108.915.877.846,113235459585.0,108915877846.0
Cho vay không lãi suất,Ngắn hạn > Cho vay không lãi suất,Cho vay không lãi suất,3.364.964.561,2.774.722.186,3364964561.0,2774722186.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,13.595.432.112,3.426.768.960,13595432112.0,3426768960.0
Khác,Ngắn hạn > Khác,Khác,9.430.136.536,10.111.162.334,9430136536.0,10111162334.0
,,,139.625.992.794,125.228.531.326,139625992794.0,125228531326.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Khác,Dài hạn > Khác,Khác,867.570.626,909.839.296,867570626.0,909839296.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,140.493.563.420,126.138.370.622,140493563420.0,126138370622.0
Dự phòng các khoản phải thu khác khó đòi,Dài hạn > Dự phòng các khoản phải thu khác khó đòi,Dự phòng các khoản phải thu khác khó đòi,(3.770.931.546),(2.342.226.600),-3770931546.0,-2342226600.0
GIÁ TRỊ THUÀN,Dài hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,136.722.631.874,123.796.144.022,136722631874.0,123796144022.0
