row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",3.011.428.803,1.370.811.500,3011428803.0,1370811500.0
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,89.773.000,2.040.301.077,89773000.0,2040301077.0
Khác,Ngắn hạn > Khác,Khác,418.678.367,316.713.661,418678367.0,316713661.0
,,,3.519.880.170,3.727.826.238,3519880170.0,3727826238.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí thuê đất (*),Dài hạn > Chi phí thuê đất (*),Chi phí thuê đất (*),69.634.310.348,71.657.928.210,69634310348.0,71657928210.0
"Công cụ, dụng cụ","Dài hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",7.366.553.248,15.570.613.064,7366553248.0,15570613064.0
Khác,Dài hạn > Khác,Khác,2.605.071.328,621.673.579,2605071328.0,621673579.0
,,,79.605.934.924,87.850.214.853,79605934924.0,87850214853.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,83.125.815.094,91.578.041.091,83125815094.0,91578041091.0
