row_label_raw,row_label_full,Tổng lỗ kế toán trước thuế,01,(1.275.586.231.739),749.820.961.044,(525.765.270.695),numeric__01,numeric__(1.275.586.231.739),numeric__749.820.961.044,numeric__(525.765.270.695)
Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu động,08,(1.018.623.905.853),749.820.961.044,(268.802.944.809),8.0,-1018623905853.0,749820961044.0,-268802944809.0
Giảm (tăng) hàng tồn kho,Giảm (tăng) hàng tồn kho,Giảm (tăng) hàng tồn kho,10,365.541.934.423,(749.820.961.044),(384.279.026.621),10.0,365541934423.0,-749820961044.0,-384279026621.0
