row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Trả trước cho các bên liên quan(Thuyết minh số 31),Ngắn hạn > Trả trước cho các bên liên quan(Thuyết minh số 31),Trả trước cho các bên liên quan(Thuyết minh số 31),12.839.021.316,-,12839021316.0,
Trả trước cho các bên khác- Công ty TNHH Lâm nghiệp Phương Mai,Ngắn hạn > Trả trước cho các bên khác- Công ty TNHH Lâm nghiệp Phương Mai,Trả trước cho các bên khác- Công ty TNHH Lâm nghiệp Phương Mai,113.464.886.897,75.722.684.363,113464886897.0,75722684363.0
Trả trước cho các bên khác- Công ty TNHH Lâm nghiệp Phương Mai,Ngắn hạn > Trả trước cho các bên khác- Công ty TNHH Lâm nghiệp Phương Mai,Trả trước cho các bên khác- Công ty TNHH Lâm nghiệp Phương Mai,24.874.230.764,24.874.230.764,24874230764.0,24874230764.0
- Công ty TNHH MTV Thương mạiGiấy Hưng Thịnh,Ngắn hạn > - Công ty TNHH MTV Thương mạiGiấy Hưng Thịnh,- Công ty TNHH MTV Thương mạiGiấy Hưng Thịnh,12.285.318.830,12.285.318.830,12285318830.0,12285318830.0
- Các nhà cung cấp khác,Ngắn hạn > - Các nhà cung cấp khác,- Các nhà cung cấp khác,76.305.337.303,38.563.134.769,76305337303.0,38563134769.0
,,,126.303.908.213,75.722.684.363,126303908213.0,75722684363.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Trả trước cho các bên khác,Dài hạn > Trả trước cho các bên khác,Trả trước cho các bên khác,-,669.883.784,,669883784.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,126.303.908.213,76.392.568.147,126303908213.0,76392568147.0
Dự phòng các khoản trả trước khó đòi,Dài hạn > Dự phòng các khoản trả trước khó đòi,Dự phòng các khoản trả trước khó đòi,(29.240.072.309),(27.872.437.202),-29240072309.0,-27872437202.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Ngắn hạn,Trong đó: > - Ngắn hạn,- Ngắn hạn,(29.240.072.309),(27.202.553.418),-29240072309.0,-27202553418.0
- Dải hạn,Trong đó: > - Dải hạn,- Dải hạn,-,(669.883.784),,-669883784.0
