row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng đang đi trên đường,Hàng đang đi trên đường,Hàng đang đi trên đường,-,-,12.680.838.957,-,,,12680838957.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,643.325.315.028,(46.232.735.937),656.409.652.497,(46.232.735.938),643325315028.0,-46232735937.0,656409652497.0,-46232735938.0
Vật liệu phụ,Vật liệu phụ,Vật liệu phụ,15.325.355.029,(516.476.264),21.247.232.648,(516.476.264),15325355029.0,-516476264.0,21247232648.0,-516476264.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",1.976.348.938,-,1.291.320.832,-,1976348938.0,,1291320832.0,
Chi phí sân xuất kinh doanh dở dang,Chi phí sân xuất kinh doanh dở dang,Chi phí sân xuất kinh doanh dở dang,247.004.103.322,(18.083.357.794),392.152.800.196,(23.717.007.119),247004103322.0,-18083357794.0,392152800196.0,-23717007119.0
Chi phí dở dang hàng sân xuất,Chi phí dở dang hàng sân xuất,Chi phí dở dang hàng sân xuất,78.073.357.674,(1.730.539.353),119.175.881.055,(1.730.539.353),78073357674.0,-1730539353.0,119175881055.0,-1730539353.0
Chi phí dở dang công trình lắp đặt,Chi phí dở dang công trình lắp đặt,Chi phí dở dang công trình lắp đặt,74.435.701.010,(4.852.818.441),182.343.520.021,(10.486.467.766),74435701010.0,-4852818441.0,182343520021.0,-10486467766.0
"Chi phí trồng rừng Huyện Krông Pắk, Tĩnh Đắk Lắk","Chi phí trồng rừng Huyện Krông Pắk, Tĩnh Đắk Lắk","Chi phí trồng rừng Huyện Krông Pắk, Tĩnh Đắk Lắk",60.995.044.638,-,57.133.399.120,-,60995044638.0,,57133399120.0,
Bất động sân (*),Bất động sân (*),Bất động sân (*),33.500.000.000,(11.500.000.000),33.500.000.000,(11.500.000.000),33500000000.0,-11500000000.0,33500000000.0,-11500000000.0
Thành phẩm,Thành phẩm,Thành phẩm,110.817.961.838,(4.730.277.756),121.704.809.009,(4.730.277.756),110817961838.0,-4730277756.0,121704809009.0,-4730277756.0
Hàng hóa,Hàng hóa,Hàng hóa,36.099.844.735,(1.390.386.764),16.670.460.395,(1.390.386.764),36099844735.0,-1390386764.0,16670460395.0,-1390386764.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,-,-,6.502.466.513,-,,,6502466513.0,
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,1.054.548.928.890,(70.953.234.515),1.228.659.581.047,(76.586.883.841),1054548928890.0,-70953234515.0,1228659581047.0,-76586883841.0
