row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,,
Tiền gửi tại Ngân hàng Nhà nước Việt Nam,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Tiền gửi tại Ngân hàng Nhà nước Việt Nam,Tiền gửi tại Ngân hàng Nhà nước Việt Nam,5.119.306,4.608.680,5119306.0,4608680.0
Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,Tiền gửi và cho vay các tổ chức tín dụng khác – gộp,8.765.861,10.778.203,8765861.0,10778203.0
Chứng khoán kinh doanh – chứng khoán nợ – gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Chứng khoán kinh doanh – chứng khoán nợ – gộp,Chứng khoán kinh doanh – chứng khoán nợ – gộp,720.577,-,720577.0,
Các công cụ tài chính phải sinh và các tài sản tài chính khác,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Các công cụ tài chính phải sinh và các tài sản tài chính khác,Các công cụ tài chính phải sinh và các tài sản tài chính khác,16.065,47.603,16065.0,47603.0
Cho vay khách hàng – gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Cho vay khách hàng – gộp,Cho vay khách hàng – gộp,161.029.238,133.115.328,161029238.0,133115328.0
Chứng khoán đầu tư:,Chứng khoán đầu tư:,Chứng khoán đầu tư:,Chứng khoán đầu tư:,Chứng khoán đầu tư:,,
▪ Chứng khoán nợ – đầu tư sẵn sàng để bán – gộp,Chứng khoán đầu tư: > ▪ Chứng khoán nợ – đầu tư sẵn sàng để bán – gộp,▪ Chứng khoán nợ – đầu tư sẵn sàng để bán – gộp,10.087.522,10.954.086,10087522.0,10954086.0
▪ Chứng khoán nợ – đầu tư giữ đến ngày đáo hạn – gộp,Chứng khoán đầu tư: > ▪ Chứng khoán nợ – đầu tư giữ đến ngày đáo hạn – gộp,▪ Chứng khoán nợ – đầu tư giữ đến ngày đáo hạn – gộp,34.775.806,28.734.645,34775806.0,28734645.0
Tài sản tài chính khác – gộp,Chứng khoán đầu tư: > Tài sản tài chính khác – gộp,Tài sản tài chính khác – gộp,7.413.678,7.816.159,7413678.0,7816159.0
,,,227.928.053,196.054.704,227928053.0,196054704.0
Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,,
Các cam kết tín dụng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng > Các cam kết tín dụng,Các cam kết tín dụng,10.057.434,8.597.478,10057434.0,8597478.0
,,,237.985.487,204.652.182,237985487.0,204652182.0
