row_label_raw,row_label_full,col_0,2016Triệu VND,2015Triệu VND,numeric__2016Triệu VND,numeric__2015Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu từ các công cụ tài chính phải sinh khác,Thu nhập khác > Thu từ các công cụ tài chính phải sinh khác,Thu từ các công cụ tài chính phải sinh khác,-,1.091,,1091.0
Thu hồi nợ đã dùng dự phòng xử lý trong những năm trước,Thu nhập khác > Thu hồi nợ đã dùng dự phòng xử lý trong những năm trước,Thu hồi nợ đã dùng dự phòng xử lý trong những năm trước,79.185,146.890,79185.0,146890.0
Thu từ hoạt động kinh doanh khác,Thu nhập khác > Thu từ hoạt động kinh doanh khác,Thu từ hoạt động kinh doanh khác,1.800,1.462,1800.0,1462.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,196.512,118.447,196512.0,118447.0
,,,277.497,267.890,277497.0,267890.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi về các công cụ tài chính phải sinh khác,Chi phí khác > Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,-,(1.080),,-1080.0
Chi về hoạt động kinh doanh khác,Chi phí khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(284),(340),-284.0,-340.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(10.687),(31.493),-10687.0,-31493.0
,,,(10.971),(32.913),-10971.0,-32913.0
,,,266.526,234.977,266526.0,234977.0
