row_label_raw,row_label_full,col_0,col_1,Thuyết minh,2016Triệu VND,2015Triệu VND,numeric__col_1,numeric__Thuyết minh,numeric__2016Triệu VND,numeric__2015Triệu VND
XI,XI,XI,Tổng lợi nhuận trước thuế(mang sang từ trang trước),,1.600.778,1.261.171,,,1600778.0,1261171.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,35,(289.986),(246.994),,35.0,-289986.0,-246994.0
8,8,8,Chi phí thuế thu nhập doanh nghiệp hoãn lại,35,(2.800),(2.091),,35.0,-2800.0,-2091.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,35,(292.786),(249.085),,35.0,-292786.0,-249085.0
XIII,XIII,XIII,Lợi nhuận sau thuế,,1.307.992,1.012.086,,,1307992.0,1012086.0
