row_label_raw,row_label_full,col_0,31/12/2016Triệu VND,31/12/2015Triệu VND,numeric__31/12/2016Triệu VND,numeric__31/12/2015Triệu VND
Thương mại,Thương mại,Thương mại,34.078.720,30.027.910,34078720.0,30027910.0
"Nông, lâm nghiệp","Nông, lâm nghiệp","Nông, lâm nghiệp",870.707,977.431,870707.0,977431.0
Sản xuất và gia công chế biến,Sản xuất và gia công chế biến,Sản xuất và gia công chế biến,20.967.988,20.870.564,20967988.0,20870564.0
Xây dựng,Xây dựng,Xây dựng,6.851.970,5.415.686,6851970.0,5415686.0
Dịch vụ cá nhân và cộng đồng,Dịch vụ cá nhân và cộng đồng,Dịch vụ cá nhân và cộng đồng,2.583.919,1.871.474,2583919.0,1871474.0
"Kho bãi, giao thông vận tải và thông tin liên lạc","Kho bãi, giao thông vận tải và thông tin liên lạc","Kho bãi, giao thông vận tải và thông tin liên lạc",2.982.299,2.392.387,2982299.0,2392387.0
Giáo dục và đào tạo,Giáo dục và đào tạo,Giáo dục và đào tạo,241.580,141.006,241580.0,141006.0
Tư vấn và kinh doanh bất động sản,Tư vấn và kinh doanh bất động sản,Tư vấn và kinh doanh bất động sản,3.590.465,2.513.013,3590465.0,2513013.0
Nhà hàng và khách sạn,Nhà hàng và khách sạn,Nhà hàng và khách sạn,2.469.439,2.368.815,2469439.0,2368815.0
Dịch vụ tài chính,Dịch vụ tài chính,Dịch vụ tài chính,25.950,1.050,25950.0,1050.0
Các ngành nghề khác và cho vay cá nhân,Các ngành nghề khác và cho vay cá nhân,Các ngành nghề khác và cho vay cá nhân,86.366.201,66.535.992,86366201.0,66535992.0
,,,161.029.238,133.115.328,161029238.0,133115328.0
