row_label_raw,row_label_full,col_0,2022 > Giá gốc VND,2022 > Giá trị ghi số VND,2021 > Giá gốc VND,2021 > Giá trị ghi số VND,numeric__2022 > Giá gốc VND,numeric__2022 > Giá trị ghi số VND,numeric__2021 > Giá gốc VND,numeric__2021 > Giá trị ghi số VND
i. Ngắn hạn,i. Ngắn hạn,i. Ngắn hạn,,,,,,,,
Tiền gửi có kỳ hạn (*),i. Ngắn hạn > Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),251.560.465.261,251.560.465.261,447.704.193.436,447.704.193.436,251560465261.0,251560465261.0,447704193436.0,447704193436.0
ii. Dải hạn,ii. Dải hạn,ii. Dải hạn,,,,,,,,
Trái phiếu (**),ii. Dải hạn > Trái phiếu (**),Trái phiếu (**),8.180.000.000,8.180.000.000,8.180.000.000,8.180.000.000,8180000000.0,8180000000.0,8180000000.0,8180000000.0
,,,8.180.000.000,8.180.000.000,8.180.000.000,8.180.000.000,8180000000.0,8180000000.0,8180000000.0,8180000000.0
