row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Giá vốn kinh doanh gỗ,Giá vốn kinh doanh gỗ,Giá vốn kinh doanh gỗ,259.263.875.824,336.796.612.862,259263875824.0,336796612862.0
Giá vốn tử bán ván MDF,Giá vốn tử bán ván MDF,Giá vốn tử bán ván MDF,214.505.869.614,230.529.883.726,214505869614.0,230529883726.0
Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,Giá vốn cung cấp dịch vụ,38.284.617.182,42.294.633.767,38284617182.0,42294633767.0
Giá vốn khai thác rừng trồng,Giá vốn khai thác rừng trồng,Giá vốn khai thác rừng trồng,21.669.333.008,13.614.643.573,21669333008.0,13614643573.0
Giá vốn cung cấp dịch vụ gia công gỗ,Giá vốn cung cấp dịch vụ gia công gỗ,Giá vốn cung cấp dịch vụ gia công gỗ,1.818.661.179,3.586.871.523,1818661179.0,3586871523.0
Giá vốn của các khoản doanh thu khác,Giá vốn của các khoản doanh thu khác,Giá vốn của các khoản doanh thu khác,6.503.153.857,46.190.169.343,6503153857.0,46190169343.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,542.045.510.664,673.012.814.794,542045510664.0,673012814794.0
