row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Công ty TNHHMTV Lâm nghiệpBa Tơ,Công ty TNHHMTV Lâm nghiệpBa Tơ,Công ty TNHHMTV Lâm nghiệpBa Tơ,Công ty con,Nhận hoàn tiềnđầu tưThu nợ gốc và lãivayChuyển tiền hỗ trợGóp vốn,-5.108.527.63237.500.000-,527.817.6403.527.556.687-5.460.762.173,,,,
Công ty TNHHMTV Lâm nghiệpLa Ngà - Đồng Nai,Công ty TNHHMTV Lâm nghiệpBa Tơ > Công ty TNHHMTV Lâm nghiệpLa Ngà - Đồng Nai,Công ty TNHHMTV Lâm nghiệpLa Ngà - Đồng Nai,Công ty con,Chuyển tiền hỗ trợ,5.000.000,,,,5000000.0,
Công ty TNHHMTV Lâm nghiệpĐông Bắc,Công ty TNHHMTV Lâm nghiệpBa Tơ > Công ty TNHHMTV Lâm nghiệpĐông Bắc,Công ty TNHHMTV Lâm nghiệpĐông Bắc,Công ty con,Doanh thu bánhàng và cung cấpdịch vụMua hàng hóa vàdịch vụChuyển tiền hỗ trợGóp vốn,223.619.00053.123.10036.000.0005.936.698.000,266.340.000159.556.754-6.638.487.426,,,2.23619000531231e+34,
Công ty TNHHMTV Lâm nghiệpLộc Bình,Công ty TNHHMTV Lâm nghiệpBa Tơ > Công ty TNHHMTV Lâm nghiệpLộc Bình,Công ty TNHHMTV Lâm nghiệpLộc Bình,Công ty con,Góp vốnChuyển tiền hỗ trợDoanh thu bánhàng và cung cấpdịch vụ,25.923.869.975381.000.000191.450.455,22.013.000.000--,,,2.5923869975381e+28,
Công ty TNHHMTV Lâm nghiệpĐình Lập,Công ty TNHHMTV Lâm nghiệpBa Tơ > Công ty TNHHMTV Lâm nghiệpĐình Lập,Công ty TNHHMTV Lâm nghiệpĐình Lập,Công ty con,Góp vốnChuyển tiền hỗ trợ,7.500.000.000319.000.000,15.464.000.000-,,,7.500000000319e+18,
Công ty TNHHMTV Ván dánVinafor Bắc Giang,Công ty TNHHMTV Lâm nghiệpBa Tơ > Công ty TNHHMTV Ván dánVinafor Bắc Giang,Công ty TNHHMTV Ván dánVinafor Bắc Giang,Công ty con,Góp vốnCho vayChi phí hỗ trợ,-809.990.963,239.873.71643.756.104.156-,,,-809990963.0,
Công ty Cổ phầnGiống Lâm nghiệpvùng Bắc Bộ,Công ty TNHHMTV Lâm nghiệpBa Tơ > Công ty Cổ phầnGiống Lâm nghiệpvùng Bắc Bộ,Công ty Cổ phầnGiống Lâm nghiệpvùng Bắc Bộ,Công ty con,Doanh thu báncây giống,55.968.000,46.080.000,,,55968000.0,46080000.0
Công ty Cổ phầnVinafor Tây Nguyên,Công ty TNHHMTV Lâm nghiệpBa Tơ > Công ty Cổ phầnVinafor Tây Nguyên,Công ty Cổ phầnVinafor Tây Nguyên,Công ty con,Thu nợ gốc và lãivayChi phí hỗ trợ,-350.608.016,1.000.000.000-,,,-350608016.0,
