row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",616.624.273.132,823.208.908.379,616624273132.0,823208908379.0
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",202.407.600.283,166.327.285.292,202407600283.0,166327285292.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,256.254.595,3.142.151.549,256254595.0,3142151549.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,819.288.128.010,992.678.345.220,819288128010.0,992678345220.0
