row_label_raw,row_label_full,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Số cuối năm > Giá trị hợp lý,Số đầu năm > Giá gốc,Số đầu năm > Dự phòng,Số đầu năm > Giá trị hợp lý,numeric__Số cuối năm > Dự phòng,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Dự phòng,numeric__Số đầu năm > Giá trị hợp lý
229.876.220,229.876.220,229.876.220,(229.876.220),-,229.876.220,(229.876.220),-,-229876220.0,,229876220.0,-229876220.0,
125.915.764,125.915.764,125.915.764,(125.915.764),-,125.915.764,(125.915.764),-,-125915764.0,,125915764.0,-125915764.0,
-,-,-,-,-,-,-,-,,,,,
418.712.324.231,- > 418.712.324.231,418.712.324.231,(14.625.874.547),404.086.449.684,453.709.605.017,(14.625.874.547),439.083.730.470,-14625874547.0,404086449684.0,453709605017.0,-14625874547.0,439083730470.0
