row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năngtrả nợ
Công ty LES SRL,Công ty LES SRL,Công ty LES SRL,19.878.280.133,19.878.280.133,-,-,19878280133.0,19878280133.0,,
Công ty TNHH Hóa keo Kỹ thuật,Công ty TNHH Hóa keo Kỹ thuật,Công ty TNHH Hóa keo Kỹ thuật,3.683.663.349,3.683.663.349,5.595.039.256,5.595.039.256,3683663349.0,3683663349.0,5595039256.0,5595039256.0
Công ty TNHH MTV Thành Hoa - Gia Lai,Công ty TNHH MTV Thành Hoa - Gia Lai,Công ty TNHH MTV Thành Hoa - Gia Lai,1.456.897.547,1.456.897.547,1.185.276.182,1.185.276.182,1456897547.0,1456897547.0,1185276182.0,1185276182.0
Công ty Cổ phần Trắc địa Công trình Đức Nghiêm,Công ty Cổ phần Trắc địa Công trình Đức Nghiêm,Công ty Cổ phần Trắc địa Công trình Đức Nghiêm,1.104.263.480,1.104.263.480,-,-,1104263480.0,1104263480.0,,
Công ty TNHH AICA Đồng Nai,Công ty TNHH AICA Đồng Nai,Công ty TNHH AICA Đồng Nai,-,-,5.793.183.279,5.793.183.279,,,5793183279.0,5793183279.0
Công ty TNHH Tech Wood International,Công ty TNHH Tech Wood International,Công ty TNHH Tech Wood International,-,-,8.700.695.190,8.700.695.190,,,8700695190.0,8700695190.0
Công ty Societe Camerounaise De Transformation Du Bois,Công ty Societe Camerounaise De Transformation Du Bois,Công ty Societe Camerounaise De Transformation Du Bois,-,-,1.829.065.077,1.829.065.077,,,1829065077.0,1829065077.0
Phải trả các đối tượng khác,Phải trả các đối tượng khác,Phải trả các đối tượng khác,8.891.725.562,8.891.725.562,12.701.985.747,12.701.985.747,8891725562.0,8891725562.0,12701985747.0,12701985747.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,35.014.830.071,35.014.830.071,35.805.244.731,35.805.244.731,35014830071.0,35014830071.0,35805244731.0,35805244731.0
