row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phải thu về cho vay từ các bên liên quan (i),Ngắn hạn > Phải thu về cho vay từ các bên liên quan (i),Phải thu về cho vay từ các bên liên quan (i),57.823.340.368,48.668.462.760,57823340368.0,48668462760.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,57.823.340.368,48.668.462.760,57823340368.0,48668462760.0
Dự phòng phải thu cho vay ngắn hạn khó đòi,Ngắn hạn > Dự phòng phải thu cho vay ngắn hạn khó đòi,Dự phòng phải thu cho vay ngắn hạn khó đòi,(42.751.407.785),(41.617.127.735),-42751407785.0,-41617127735.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Phải thu về cho vay từ các bên liên quan (ii),Dài hạn > Phải thu về cho vay từ các bên liên quan (ii),Phải thu về cho vay từ các bên liên quan (ii),69.706.413.562,80.360.177.170,69706413562.0,80360177170.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,69.706.413.562,80.360.177.170,69706413562.0,80360177170.0
