row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND(trình bày lại),numeric__2022Triệu VND,numeric__2021Triệu VND(trình bày lại)
Thu nhập lãi từ cho vay khách hàng,Thu nhập lãi từ cho vay khách hàng,Thu nhập lãi từ cho vay khách hàng,75.024.129,59.063.726,75024129.0,59063726.0
Thu nhập từ lãi tiền gửi,Thu nhập từ lãi tiền gửi,Thu nhập từ lãi tiền gửi,3.631.672,1.616.824,3631672.0,1616824.0
"Thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ:","Thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ:","Thu nhập lãi từ kinh doanh, đầu tư chứng khoán nợ:",7.363.951,8.042.683,7363951.0,8042683.0
- từ chứng khoán đầu tư,- từ chứng khoán đầu tư,- từ chứng khoán đầu tư,7.356.577,7.980.833,7356577.0,7980833.0
- từ chứng khoán kinh doanh,- từ chứng khoán kinh doanh,- từ chứng khoán kinh doanh,7.374,61.850,7374.0,61850.0
Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,Thu phí từ nghiệp vụ bảo lãnh,572.000,476.100,572000.0,476100.0
Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,Thu khác từ hoạt động tín dụng,605.584,611.859,605584.0,611859.0
,,,87.197.336,69.811.192,87197336.0,69811192.0
