row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2022Triệu VND,2021Triệu VND(trình bày lại),numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2022Triệu VND,numeric__2021Triệu VND(trình bày lại)
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ(MANG SANG TỪ TRANG TRƯỚC),,36.702.491,26.544.676,,,36702491.0,26544676.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành,33(a),(8.265.101),(4.376.167),,,-8265101.0,-4376167.0
8,8,8,Thu nhập/(Chi phí) thuế thu nhập doanh nghiệp hoãn lại,33(b),949.616,(902.392),,,949616.0,-902392.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(7.315.485),(5.278.559),,,-7315485.0,-5278559.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,29.387.006,21.266.117,,,29387006.0,21266117.0
