row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND,numeric__2022Triệu VND,numeric__2021Triệu VND
Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,Thu nhập từ hoạt động dịch vụ,,
Thu từ dịch vụ thanh toán,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ thanh toán,Thu từ dịch vụ thanh toán,5.918.314,5.911.275,5918314.0,5911275.0
Thu từ dịch vụ ngân quỹ,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ ngân quỹ,Thu từ dịch vụ ngân quỹ,75.478,68.340,75478.0,68340.0
Thu từ nghiệp vụ ủy thác và đại lý,Thu nhập từ hoạt động dịch vụ > Thu từ nghiệp vụ ủy thác và đại lý,Thu từ nghiệp vụ ủy thác và đại lý,510,2.161,510.0,2161.0
Thu từ dịch vụ khác,Thu nhập từ hoạt động dịch vụ > Thu từ dịch vụ khác,Thu từ dịch vụ khác,5.852.614,4.535.538,5852614.0,4535538.0
,,,11.846.916,10.517.314,11846916.0,10517314.0
Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,Chi phí hoạt động dịch vụ,,
Chi cho dịch vụ thanh toán,Chi phí hoạt động dịch vụ > Chi cho dịch vụ thanh toán,Chi cho dịch vụ thanh toán,(4.409.430),(2.983.731),-4409430.0,-2983731.0
Chi cho dịch vụ ngân quỹ,Chi phí hoạt động dịch vụ > Chi cho dịch vụ ngân quỹ,Chi cho dịch vụ ngân quỹ,(127.938),(119.558),-127938.0,-119558.0
Chi cho dịch vụ viễn thông,Chi phí hoạt động dịch vụ > Chi cho dịch vụ viễn thông,Chi cho dịch vụ viễn thông,(146.125),(136.648),-146125.0,-136648.0
Chi cho nghiệp vụ ủy thác và đại lý,Chi phí hoạt động dịch vụ > Chi cho nghiệp vụ ủy thác và đại lý,Chi cho nghiệp vụ ủy thác và đại lý,(21.587),(12.085),-21587.0,-12085.0
Chi cho dịch vụ khác,Chi phí hoạt động dịch vụ > Chi cho dịch vụ khác,Chi cho dịch vụ khác,(734.445),(450.574),-734445.0,-450574.0
,,,(5.439.525),(3.702.596),-5439525.0,-3702596.0
,,,6.407.391,6.814.718,6407391.0,6814718.0
