row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND(trình bày lại),numeric__2022Triệu VND,numeric__2021Triệu VND(trình bày lại)
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,36.702.491,26.544.676,36702491.0,26544676.0
Điều chỉnh cho các khoản:Cổ tức nhận được trong năm (Thuyết minh 30),Điều chỉnh cho các khoản:Cổ tức nhận được trong năm (Thuyết minh 30),Điều chỉnh cho các khoản:Cổ tức nhận được trong năm (Thuyết minh 30),(163.798),(164.046),-163798.0,-164046.0
Các khoản chi phí không được khấu trừ khác trong năm,Các khoản chi phí không được khấu trừ khác trong năm,Các khoản chi phí không được khấu trừ khác trong năm,4.786.812,1.563,4786812.0,1563.0
Hoàn nhập chi phí không được khấu trừ thuế của năm trước,Hoàn nhập chi phí không được khấu trừ thuế của năm trước,Hoàn nhập chi phí không được khấu trừ thuế của năm trước,-,(4.511.958),,-4511958.0
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,41.325.505,21.870.235,41325505.0,21870235.0
Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,Thuế suất thuế thu nhập doanh nghiệp,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp hiện hành theothuế suất áp dụng,Thuế thu nhập doanh nghiệp hiện hành theothuế suất áp dụng,Thuế thu nhập doanh nghiệp hiện hành theothuế suất áp dụng,8.265.101,4.374.047,8265101.0,4374047.0
Số thuế thu nhập phải nộp đối với lợi nhuận chuyển về từcông ty con ở nước ngoài,Số thuế thu nhập phải nộp đối với lợi nhuận chuyển về từcông ty con ở nước ngoài,Số thuế thu nhập phải nộp đối với lợi nhuận chuyển về từcông ty con ở nước ngoài,-,2.120,,2120.0
Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,8.265.101,4.376.167,8265101.0,4376167.0
