row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND(trình bày lại),numeric__2022Triệu VND,numeric__2021Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,3.952.781,1.000.000,3952781.0,1000000.0
Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),6.887.219,2.952.781,6887219.0,2952781.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,10.840.000,3.952.781,10840000.0,3952781.0
