row_label_raw,row_label_full,col_0,Mối liên quan,2022Triệu VNDThu nhập/(chi phí),2021Triệu VND,numeric__Mối liên quan,numeric__2022Triệu VNDThu nhập/(chi phí),numeric__2021Triệu VND
Ngân hàng Nhà nước Việt NamThu nhập lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Đại diệnchủ sở hữu,122.037(76.435),107.034(70.677),,,
Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bên liên quancủa chủ sở hữu,(1.477.093)(14.360),(120.582)(18.870),,,
Công ty TNHH Một thành viênCho thuê Tài chính VietcombankThu nhập lãi tiền vayChi phí lãi tiền gửiThu nhập hoạt động dịch vụ,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankThu nhập lãi tiền vayChi phí lãi tiền gửiThu nhập hoạt động dịch vụ,Công ty TNHH Một thành viênCho thuê Tài chính VietcombankThu nhập lãi tiền vayChi phí lãi tiền gửiThu nhập hoạt động dịch vụ,Công ty con,128.174(16.033)2.654,74.114(3.086)2.592,,,
Công ty TNHH Chứng khoán VietcombankChi phí lãi tiền gửiThu nhập hoạt động dịch vụ,Công ty TNHH Chứng khoán VietcombankChi phí lãi tiền gửiThu nhập hoạt động dịch vụ,Công ty TNHH Chứng khoán VietcombankChi phí lãi tiền gửiThu nhập hoạt động dịch vụ,Công ty con,(161)10.378,(92)8.595,,,
Công ty TNHH Cao ốc Vietcombank 198Chi phí lãi tiền gửiChi phí thuê văn phòngLợi nhuận đã chia cho Ngân hàng,Công ty TNHH Cao ốc Vietcombank 198Chi phí lãi tiền gửiChi phí thuê văn phòngLợi nhuận đã chia cho Ngân hàng,Công ty TNHH Cao ốc Vietcombank 198Chi phí lãi tiền gửiChi phí thuê văn phòngLợi nhuận đã chia cho Ngân hàng,Công ty con,(10.669)(113.392)43.863,(11.036)(106.815)40.249,,,
Công ty Tài chính Việt Nam tại Hồng KôngThu nhập lãi tiền gửi,Công ty TNHH Cao ốc Vietcombank 198Chi phí lãi tiền gửiChi phí thuê văn phòngLợi nhuận đã chia cho Ngân hàng > Công ty Tài chính Việt Nam tại Hồng KôngThu nhập lãi tiền gửi,Công ty Tài chính Việt Nam tại Hồng KôngThu nhập lãi tiền gửi,Công ty con,23.146,730,,23146.0,730.0
Công ty Chuyển tiền VietcombankChi phí từ hoạt động dịch vụ,Công ty TNHH Cao ốc Vietcombank 198Chi phí lãi tiền gửiChi phí thuê văn phòngLợi nhuận đã chia cho Ngân hàng > Công ty Chuyển tiền VietcombankChi phí từ hoạt động dịch vụ,Công ty Chuyển tiền VietcombankChi phí từ hoạt động dịch vụ,Công ty con,(15.947),(12.711),,-15947.0,-12711.0
Ngân hàng TNHH Ngoại thương Việt Nam tại LàoChi phí lãi tiền gửi,Công ty TNHH Cao ốc Vietcombank 198Chi phí lãi tiền gửiChi phí thuê văn phòngLợi nhuận đã chia cho Ngân hàng > Ngân hàng TNHH Ngoại thương Việt Nam tại LàoChi phí lãi tiền gửi,Ngân hàng TNHH Ngoại thương Việt Nam tại LàoChi phí lãi tiền gửi,Ngân hàng con,(39),(1),,-39.0,-1.0
Công ty TNHH MTV Kiều hối VietcombankChi phí lãi tiền gửi,Công ty TNHH Cao ốc Vietcombank 198Chi phí lãi tiền gửiChi phí thuê văn phòngLợi nhuận đã chia cho Ngân hàng > Công ty TNHH MTV Kiều hối VietcombankChi phí lãi tiền gửi,Công ty TNHH MTV Kiều hối VietcombankChi phí lãi tiền gửi,Công ty con,(20.402),(5.886),,-20402.0,-5886.0
