row_label_raw,row_label_full,col_0,31/12/2022Triệu VND,31/12/2021Triệu VND(trình bày lại),numeric__31/12/2022Triệu VND,numeric__31/12/2021Triệu VND(trình bày lại)
Từ cho vay khách hàng,Từ cho vay khách hàng,Từ cho vay khách hàng,4.008.654,2.323.037,4008654.0,2323037.0
Từ tiền gửi và cho vay các TCTD khác,Từ tiền gửi và cho vay các TCTD khác,Từ tiền gửi và cho vay các TCTD khác,827.947,481.991,827947.0,481991.0
Từ các khoản chứng khoán đầu tư,Từ các khoản chứng khoán đầu tư,Từ các khoản chứng khoán đầu tư,3.803.143,3.935.108,3803143.0,3935108.0
Từ các giao dịch phải sinh,Từ các giao dịch phải sinh,Từ các giao dịch phải sinh,440.092,212.234,440092.0,212234.0
Phí phải thu,Phí phải thu,Phí phải thu,2.304,1.799,2304.0,1799.0
,,,9.082.140,6.954.169,9082140.0,6954169.0
