row_label_raw,row_label_full,col_0,2022Triệu VND,2021Triệu VND(trình bày lại),numeric__2022Triệu VND,numeric__2021Triệu VND(trình bày lại)
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,18.625.426,13.316.062,18625426.0,13316062.0
Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),Trích lập dự phòng trong năm (Thuyết minh 32),1.175.732,7.848.568,1175732.0,7848568.0
Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,Xử lý các khoản cho vay khó thu hồi bằng nguồn dự phòng,(3.530.346),(2.538.370),-3530346.0,-2538370.0
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,1.910,(834),1910.0,-834.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,16.272.722,18.625.426,16272722.0,18625426.0
