row_label_raw,row_label_full,col_0,Tại ngày31/12/2022VND,Tại ngày01/01/2022VND,numeric__Tại ngày31/12/2022VND,numeric__Tại ngày01/01/2022VND
Tiền mặt,Tiền mặt,Tiền mặt,61.209.948,8.821.174,61209948.0,8821174.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,116.036.389.516,28.149.576.737,116036389516.0,28149576737.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),30.000.000.000,-,30000000000.0,
Cộng,Cộng,Cộng,146.097.599.464,28.158.397.911,146097599464.0,28158397911.0
