row_label_raw,row_label_full,col_0,Tại ngày31/12/2022,Tại ngày01/01/2022,numeric__Tại ngày31/12/2022,numeric__Tại ngày01/01/2022
Ngoai tệ các loại:,Ngoai tệ các loại:,Ngoai tệ các loại:,Ngoai tệ các loại:,Ngoai tệ các loại:,,
USD,Ngoai tệ các loại: > USD,USD,"56.624,90","615,72",56624.9,615.72
EUR,Ngoai tệ các loại: > EUR,EUR,"15,00","15,00",15.0,15.0
