row_label_raw,row_label_full,col_0,Tại ngày31/12/2022VND,Tại ngày01/01/2022VND,numeric__Tại ngày31/12/2022VND,numeric__Tại ngày01/01/2022VND
Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,Ngắn hạn:,,
"Nhận ký quỹ, ký cược","Ngắn hạn: > Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",3.976.306.800,-,3976306800.0,
Cổ tức phải trả,Ngắn hạn: > Cổ tức phải trả,Cổ tức phải trả,43.640.000,33.540.000,43640000.0,33540000.0
"Các khoản phải trả, phải nộp khác","Ngắn hạn: > Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",20.237.019.625,555.973.984,20237019625.0,555973984.0
Cộng,Ngắn hạn: > Cộng,Cộng,24.256.966.425,589.513.984,24256966425.0,589513984.0
Dải hạn:,Dải hạn:,Dải hạn:,Dải hạn:,Dải hạn:,,
Phải trả cho các bên liên quan (*),Dải hạn: > Phải trả cho các bên liên quan (*),Phải trả cho các bên liên quan (*),33.600.000.000,33.600.000.000,33600000000.0,33600000000.0
"Nhận ký quỹ, ký cược","Dải hạn: > Nhận ký quỹ, ký cược","Nhận ký quỹ, ký cược",3.247.000.915,-,3247000915.0,
Cộng,Dải hạn: > Cộng,Cộng,36.847.000.915,33.600.000.000,36847000915.0,33600000000.0
