row_label_raw,row_label_full,Đầu tư vào đơn vị khác:,Tại ngày 31/12/2022VND > Giá gốc > Đầu tư vào đơn vị khác:,Tại ngày 31/12/2022VND > Giá trị hợp lý > Đầu tư vào đơn vị khác:,Tại ngày 31/12/2022VND > Dự phòng > Đầu tư vào đơn vị khác:,Tại ngày 01/01/2022VND > Giá gốc > Đầu tư vào đơn vị khác:,Tại ngày 01/01/2022VND > Giá trị hợp lý > Đầu tư vào đơn vị khác:,Tại ngày 01/01/2022VND > Dự phòng > Đầu tư vào đơn vị khác:,numeric__Tại ngày 31/12/2022VND > Giá gốc > Đầu tư vào đơn vị khác:,numeric__Tại ngày 31/12/2022VND > Giá trị hợp lý > Đầu tư vào đơn vị khác:,numeric__Tại ngày 31/12/2022VND > Dự phòng > Đầu tư vào đơn vị khác:,numeric__Tại ngày 01/01/2022VND > Giá gốc > Đầu tư vào đơn vị khác:,numeric__Tại ngày 01/01/2022VND > Giá trị hợp lý > Đầu tư vào đơn vị khác:,numeric__Tại ngày 01/01/2022VND > Dự phòng > Đầu tư vào đơn vị khác:
Công ty Cổ phần,Công ty Cổ phần,Công ty Cổ phần,,,,,,,,,,,,
Đầu tư Xây dựng,Đầu tư Xây dựng,Đầu tư Xây dựng,,,,,,,,,,,,
Cầu Đồng Nai,Đầu tư Xây dựng > Cầu Đồng Nai,Cầu Đồng Nai,72.516.189.000,(*),(26.245.848.372),72.516.189.000,(*),(2.646.727.090),72516189000.0,,-26245848372.0,72516189000.0,,-2646727090.0
Công ty Cổ phần Amata,Đầu tư Xây dựng > Công ty Cổ phần Amata,Công ty Cổ phần Amata,47.180.395.294,(*),-,47.180.395.294,(*),-,47180395294.0,,,47180395294.0,,
Công ty Cổ phần BOT,Công ty Cổ phần BOT,Công ty Cổ phần BOT,,,,,,,,,,,,
319 Cường Thuận CTI,Công ty Cổ phần BOT > 319 Cường Thuận CTI,319 Cường Thuận CTI,20.250.000.000,(*),(5.235.980.955),20.250.000.000,(*),(1.235.902.055),20250000000.0,,-5235980955.0,20250000000.0,,-1235902055.0
Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai,Công ty Cổ phần BOT > Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai,Công ty Cổ phần Xây dựng Dân dụng Công nghiệp Số 1 - Đồng Nai,7.489.690.056,(*),-,7.489.690.056,(*),-,7489690056.0,,,7489690056.0,,
Công ty Cổ phần Công trình Giao thông Đồng Nai,Công ty Cổ phần BOT > Công ty Cổ phần Công trình Giao thông Đồng Nai,Công ty Cổ phần Công trình Giao thông Đồng Nai,1.711.890.000,1.784.583.300,-,1.711.890.000,10.023.240.000,-,1711890000.0,1784583300.0,,1711890000.0,10023240000.0,
Cộng,Công ty Cổ phần BOT > Cộng,Cộng,149.148.164.350,,(31.481.829.327),149.148.164.350,,(3.882.629.145),149148164350.0,,-31481829327.0,149148164350.0,,-3882629145.0
