row_label_raw,row_label_full,col_0,Năm 2022VND,Năm 2021VND,numeric__Năm 2022VND,numeric__Năm 2021VND
Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,Chi phí nhân viên quản lý,25.294 243.211,24.093.232.466,,24093232466.0
Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,Chi phí đồ dùng văn phòng,738 447.944,802.680.182,,802680182.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,1.150 001.672,1.160.038.449,,1160038449.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",4 000.000,4.000.000,,4000000.0
Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,6.666 153.743,3.540.584.083,,3540584083.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,2.405 896.181,1.700.572.018,,1700572018.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,14.760.708.288,12.808.870.144,14760708288.0,12808870144.0
Chi phí thuê văn phòng,Chi phí thuê văn phòng,Chi phí thuê văn phòng,4.212.666.000,4.001.061.564,4212666000.0,4001061564.0
Chi phí khác,Chi phí khác,Chi phí khác,10.548.042.288,8.807.808.580,10548042288.0,8807808580.0
Cộng,Cộng,Cộng,51.019.451.039,44.109.977.342,51019451039.0,44109977342.0
