row_label_raw,row_label_full,Công ty Cổ phần DC Polymers Việt Nam,Tại ngày31/12/2022VND > 21.647.454.885,Tại ngày01/01/2022VND > -,numeric__Tại ngày31/12/2022VND > 21.647.454.885,numeric__Tại ngày01/01/2022VND > -
Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,Công ty Cổ phần Tập đoàn Tân Mai,14.120.027.632,10.698.769.994,14120027632.0,10698769994.0
Công ty TNHH Ông Thép Sài Gòn,Công ty TNHH Ông Thép Sài Gòn,Công ty TNHH Ông Thép Sài Gòn,12.775.451.040,12.775.451.040,12775451040.0,12775451040.0
Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,Công ty Cổ phần Tấm lợp và Vật liệu Xây dựng Đồng Nai,7.717.486.791,5.688.872.455,7717486791.0,5688872455.0
Các khách hàng khác (*),Các khách hàng khác (*),Các khách hàng khác (*),9.596.270.388,24.394.673.772,9596270388.0,24394673772.0
Cộng,Cộng,Cộng,65.856.690.736,53.557.767.261,65856690736.0,53557767261.0
