row_label_raw,row_label_full,STT,Tên,Địa chỉ,Ngành nghề chính,Tỷ lệ vốn góp,numeric__Tên,numeric__Địa chỉ,numeric__Ngành nghề chính,numeric__Tỷ lệ vốn góp
1.,1.,1.,Công ty Cổ phần Cấp nước Đồng Nai,"Số 48 đường Cách Mạng Tháng Tám, phường Quyết Thắng, thành phố Biên Hòa, tỉnh Đồng Nai",Khai thác nước sạch,"63,99%",,,,0.6399
2.,2.,2.,Công ty Cổ phần Phát triển Đô thị Công nghiệp Số 2,"H22 Võ Thị Sáu, phường Thống Nhất, thành phố Biên Hòa, tỉnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê khu công nghiệp","57,86%",,,,0.5786
3.,3.,3.,Công ty Cổ phần Đầu tư Xây dựng và Vật liệu Đồng Nai,"138 khu phố 1, Đường Nguyễn Ái Quốc, phường Trắng Dải, thành phố Biên Hoà, tỉnh Đồng Nai",Sản xuất công nghiệp và dịch vụ,"52,29%",,,,0.5229
4.,4.,4.,Công ty Cổ phần Cằng Đồng Nai,"1B-D3 khu phố Bình Dương, phường Long Bình Tân, thành phố Biên Hòa, tỉnh Đồng Nai",Kinh doanh dịch vụ cảng biển,"51,00%",,,,0.51
5.,5.,5.,Công ty Cổ phần Sonadezi Long Thành,"Đường 5, khu công nghiệp Long Thành, xã Tam An, huyện Long Thành, tỉnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê khu công nghiệp","51,19%",,,,0.5119
6.,6.,6.,Công ty Cổ phần Môi trường Sonadezi,"12 Huỳnh Văn Nghệ, phường Bửu Long, thành phố Biên Hòa, tỉnh Đồng Nai",Dịch vụ đô thị môi trường,"64,04%",,,,0.6404000000000001
