row_label_raw,row_label_full,STT,Tên,Địa chỉ,Ngành nghề chính,Tỷ lệ vốn góp,numeric__Tên,numeric__Địa chỉ,numeric__Ngành nghề chính,numeric__Tỷ lệ vốn góp
1.,1.,1.,Công ty Cổ phần Sonadezi An Bình,"Số 113-116 lô C2, Đường 9, khu dân cư An Bình, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê Khu công nghiệp, xây dựng công trình","37,95%",,,,0.3795
2.,2.,2.,Công ty Cổ phần Dịch vụ Sonadezi,"Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","Xử lý nước thải, chất thải nguy hai và không nguy hại","20,00%",,,,0.2
3.,3.,3.,Công ty Cổ phần Sonadezi Châu Đức,"Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","Đầu tư hạ tầng khu công nghiệp, cụm công nghiệp, khu dân cư","46,84%",,,,0.46840000000000004
4.,4.,4.,Công ty Cổ phần Sonadezi Long Bình,"Số 1, Đường 3A, khu công nghiệp Biên Hòa 2, phường Long Bình Tân, thành phố Biên Hòa, tỉnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê khu công nghiệp","46,22%",,,,0.4622
5.,5.,5.,Công ty Cổ phần Soandezi Bình Thuận,"443 Khu phố 1, thị trấn Tân Minh, huyện Hàm Tân, tỉnh Bình Thuận","Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê","42,00%",,,,0.42
6.,6.,6.,Công ty Cổ phần Sonadezi Giang Điền,"Số 1, Đường 1, khu công nghiệp Biên Hòa 1, phường An Bình, thành phố Biên Hòa, tỉnh Đồng Nai","Đầu tư xây dựng, kinh doanh bất động sản, cho thuê khu công nghiệp","46,45%",,,,0.4645
