row_label_raw,row_label_full,col_0,Tại ngày 31/12/2022VND > Giá trị,Tại ngày 31/12/2022VND > Số có khả năng trả nợ,Tại ngày 01/01/2022VND > Giá trị,Tại ngày 01/01/2022VND > Số có khả năng trả nợ,numeric__Tại ngày 31/12/2022VND > Giá trị,numeric__Tại ngày 31/12/2022VND > Số có khả năng trả nợ,numeric__Tại ngày 01/01/2022VND > Giá trị,numeric__Tại ngày 01/01/2022VND > Số có khả năng trả nợ
Phải trả cho các bên liên quan - Xem thêm Mục 6,Phải trả cho các bên liên quan - Xem thêm Mục 6,Phải trả cho các bên liên quan - Xem thêm Mục 6,87.460.578,87.460.578,2.844.595.075,2.844.595.075,87460578.0,87460578.0,2844595075.0,2844595075.0
Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,Phải trả cho người bán:,,,,
Công ty TNHH Xây dựng Dịch vụ Tân Việt,Phải trả cho người bán: > Công ty TNHH Xây dựng Dịch vụ Tân Việt,Công ty TNHH Xây dựng Dịch vụ Tân Việt,3.790.024.859,3.790.024.859,737.075.000,737.075.000,3790024859.0,3790024859.0,737075000.0,737075000.0
Công ty TNHH Tân Việt,Phải trả cho người bán: > Công ty TNHH Tân Việt,Công ty TNHH Tân Việt,3.296.821.248,3.296.821.248,-,-,3296821248.0,3296821248.0,,
Phải trả cho các đối tượng khác,Phải trả cho người bán: > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,4.248.051.100,4.248.051.100,2.953.096.657,2.953.096.657,4248051100.0,4248051100.0,2953096657.0,2953096657.0
Cộng,Phải trả cho người bán: > Cộng,Cộng,11.422.357.785,11.422.357.785,6.534.766.732,6.534.766.732,11422357785.0,11422357785.0,6534766732.0,6534766732.0
