row_label_raw,row_label_full,Nam Khang > Nam Long ADC,Công ty con,Phí dịch vụ xây dựng > Phí dịch vụ tư vấn quản lý,225.460.477.248 > 21.983.578.442,140.995.936.077 > 17.305.773.199,numeric__Công ty con,numeric__Phí dịch vụ xây dựng > Phí dịch vụ tư vấn quản lý,numeric__225.460.477.248 > 21.983.578.442,numeric__140.995.936.077 > 17.305.773.199
Các công ty khác,Các công ty khác,Các công ty khác,Công ty con,Phí dịch vụ,4.585.626.558,3.338.258.872,,,4585626558.0,3338258872.0
,,,,,252.029.682.248,161.639.968.148,,,252029682248.0,161639968148.0
