row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,3.574.467.799.289,3.059.992.304.512,,,3574467799289.0,3059992304512.0
310,310,310,I. Nợ ngắn hạn,,2.211.785.208.839,1.816.633.725.857,,,2211785208839.0,1816633725857.0
311,311,311,1. Phải trả người bán ngắn hạn,12,382.878.730.316,183.702.913.747,,12.0,382878730316.0,183702913747.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,13,253.248.176.284,371.941.791.040,,13.0,253248176284.0,371941791040.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,14,15.925.025.573,69.320.278.767,,14.0,15925025573.0,69320278767.0
314,314,314,4. Phải trả người lao động,,16.672.526.402,13.429.225.659,,,16672526402.0,13429225659.0
315,315,315,5. Chi phí phải trả ngắn hạn,15,480.249.012.214,544.238.608.117,,15.0,480249012214.0,544238608117.0
319,319,319,6. Phải trả ngắn hạn khác,16,254.393.276.295,337.576.606.956,,16.0,254393276295.0,337576606956.0
320,320,320,7. Vay và nợ ngắn hạn,17,795.631.823.655,294.486.468.259,,17.0,795631823655.0,294486468259.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,12.786.638.100,1.937.833.312,,,12786638100.0,1937833312.0
330,330,330,II. Nợ dài hạn,,1.362.682.590.450,1.243.358.578.655,,,1362682590450.0,1243358578655.0
337,337,337,1. Phải trả dài hạn khác,,3.231.722.075,2.453.549.515,,,3231722075.0,2453549515.0
338,338,338,2. Vay và nợ dài hạn,17,836.252.402.000,762.261.387.000,,17.0,836252402000.0,762261387000.0
339,339,339,3. Trái phiếu chuyển đổi,18,471.345.926.226,463.083.450.079,,18.0,471345926226.0,463083450079.0
341,341,341,4. Thuế thu nhập hoãn lại phải trả,25.3,,2.696.372.479,,253.0,,2696372479.0
342,342,342,5. Dự phòng phải trả dài hạn,19,51.852.540.149,12.863.819.582,,19.0,51852540149.0,12863819582.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,2.786.921.663.740,2.289.851.229.546,,,2786921663740.0,2289851229546.0
410,410,410,I. Vốn chủ sở hữu,20.1,2.786.921.663.740,2.289.851.229.546,,201.0,2786921663740.0,2289851229546.0
411,411,411,1. Vốn cổ phần,,1.572.264.090.000,1.421.145.100.000,,,1572264090000.0,1421145100000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,1.572.264.090.000,1.421.145.100.000,,,1572264090000.0,1421145100000.0
412,412,412,2. Thặng dư vốn cổ phần,,492.051.147.061,492.161.147.061,,,492051147061.0,492161147061.0
413,413,413,3. Quyền chọn chuyển đổi trái phiếu,,40.503.427.830,40.503.427.830,,,40503427830.0,40503427830.0
418,418,418,4. Quỹ đầu tư phát triển,,5.940.860.165,5.940.860.165,,,5940860165.0,5940860165.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,676.162.138.684,330.100.694.490,,,676162138684.0,330100694490.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,130.386.791.500,186.714.027.547,,,130386791500.0,186714027547.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,545.775.347.184,143.386.666.943,,,545775347184.0,143386666943.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,6.361.389.463.429,5.349.843.534.058,,,6361389463429.0,5349843534058.0
