row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,577.935.766.661,227.508.770.531,577935766661.0,227508770531.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,115.587.153.332,45.501.754.106,115587153332.0,45501754106.0
Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN,,
Chia lợi nhuận từ HĐHTKD,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Chia lợi nhuận từ HĐHTKD,Chia lợi nhuận từ HĐHTKD,3.466.721.175,12.967.493.264,3466721175.0,12967493264.0
Chi phí không có đủ chứng từ hợp lệ,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Chi phí không có đủ chứng từ hợp lệ,Chi phí không có đủ chứng từ hợp lệ,2.527.501.940,2.067.704.734,2527501940.0,2067704734.0
Chi phí chênh lệch giữa lãi suất thực tế và lãi suất danh nghĩa liên quan đến phát hành trái phiếu chuyển đổi,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Chi phí chênh lệch giữa lãi suất thực tế và lãi suất danh nghĩa liên quan đến phát hành trái phiếu chuyển đổi,Chi phí chênh lệch giữa lãi suất thực tế và lãi suất danh nghĩa liên quan đến phát hành trái phiếu chuyển đổi,1.181.440.047,877.444.538,1181440047.0,877444538.0
Điều chỉnh thuế TNDN trích thiếu các năm trước,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Điều chỉnh thuế TNDN trích thiếu các năm trước,Điều chỉnh thuế TNDN trích thiếu các năm trước,314.276.536,167.872.381,314276536.0,167872381.0
Thu nhập từ cổ tức miễn thuế,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Thu nhập từ cổ tức miễn thuế,Thu nhập từ cổ tức miễn thuế,(128.914.786.140),(12.846.678.425),-128914786140.0,-12846678425.0
Thuế thu nhập hoãn lại chưa được ghi nhận,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > Thuế thu nhập hoãn lại chưa được ghi nhận,Thuế thu nhập hoãn lại chưa được ghi nhận,2.622.170.562,-,2622170562.0,
(Thu nhập) chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) chi phí thuế TNDN > (Thu nhập) chi phí thuế TNDN,(Thu nhập) chi phí thuế TNDN,(3.215.522.548),48.735.590.598,-3215522548.0,48735590598.0
