row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang (i),Bất động sản dở dang (i),Bất động sản dở dang (i),1.094.068.988.894,334.136.771.077,1094068988894.0,334136771077.0
Dịch vụ tổng thầu (ii),Dịch vụ tổng thầu (ii),Dịch vụ tổng thầu (ii),19.866.583.477,39.624.145.207,19866583477.0,39624145207.0
Chi phí cho dịch vụ cung cấp dở dang,Chi phí cho dịch vụ cung cấp dở dang,Chi phí cho dịch vụ cung cấp dở dang,-,5.513.941.947,,5513941947.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.113.935.572.371,379.274.858.231,1113935572371.0,379274858231.0
(i) Dự án bắt động sản dở dang:Dự án Khu dân cư Hoàng Nam (**),(i) Dự án bắt động sản dở dang:Dự án Khu dân cư Hoàng Nam (**),(i) Dự án bắt động sản dở dang:Dự án Khu dân cư Hoàng Nam (**),707.142.669.894,35.642.626.256,707142669894.0,35642626256.0
Dự án Areco,Dự án Areco,Dự án Areco,172.969.198.974,-,172969198974.0,
Dự án Phước Long B - mở rộng,Dự án Phước Long B - mở rộng,Dự án Phước Long B - mở rộng,74.029.045.476,72.484.697.580,74029045476.0,72484697580.0
Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,72.421.436.539,62.498.691.311,72421436539.0,62498691311.0
Dự án Cần Thơ (*),Dự án Cần Thơ (*),Dự án Cần Thơ (*),46.663.022.583,53.785.486.674,46663022583.0,53785486674.0
Dự án Gò Ô Môi,Dự án Gò Ô Môi,Dự án Gò Ô Môi,16.285.328.188,12.561.986.261,16285328188.0,12561986261.0
Dự án Long An (*),Dự án Long An (*),Dự án Long An (*),2.904.660.272,72.812.161.417,2904660272.0,72812161417.0
"Dự án E.Home Tây Sài Gòn(""dự án Ehome 3"")","Dự án E.Home Tây Sài Gòn(""dự án Ehome 3"")","Dự án E.Home Tây Sài Gòn(""dự án Ehome 3"")",-,22.776.201.587,,22776201587.0
Các dự án khác,Các dự án khác,Các dự án khác,1.653.626.968,1.574.919.991,1653626968.0,1574919991.0
"(ii) Dự án dịch vụ hợp đồng tổng thầu (""EPC""):Dự án Camelia","(ii) Dự án dịch vụ hợp đồng tổng thầu (""EPC""):Dự án Camelia","(ii) Dự án dịch vụ hợp đồng tổng thầu (""EPC""):Dự án Camelia",19.866.583.477,17.149.989.506,19866583477.0,17149989506.0
Dự án Phú Hữu,Dự án Phú Hữu,Dự án Phú Hữu,-,13.430.592.654,,13430592654.0
Dự án Nguyên Sơn,Dự án Nguyên Sơn,Dự án Nguyên Sơn,-,8.820.304.900,,8820304900.0
Các dự án khác,Các dự án khác,Các dự án khác,-,223.258.147,,223258147.0
