row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,21.1,1.110.864.835.094,2.469.034.929.251,,211.0,1110864835094.0,2469034929251.0
02,02,02,2. Các khoản giảm trừ doanh thu,21.1,(1.484.466.390),-,,211.0,-1484466390.0,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,21.1,1.109.380.368.704,2.469.034.929.251,,211.0,1109380368704.0,2469034929251.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,22,(918.802.908.171),(1.965.582.325.639),,22.0,-918802908171.0,-1965582325639.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,190.577.460.533,503.452.603.612,,,190577460533.0,503452603612.0
21,21,21,6. Doanh thu hoạt động tài chính,21.2,667.749.218.901,99.380.917.809,,212.0,667749218901.0,99380917809.0
22,22,22,7. Chi phí tài chính,23,(145.257.430.964),(119.156.532.114),,23.0,-145257430964.0,-119156532114.0
23,23,23,- Trong đó: Chi phí lãi vay,,(127.115.955.618),(41.352.661.841),,,-127115955618.0,-41352661841.0
25,25,25,8. Chi phí bán hàng,24,(24.569.566.404),(167.634.494.564),,24.0,-24569566404.0,-167634494564.0
26,26,26,9. Chi phí quản lý doanh nghiệp,24,(112.959.286.539),(99.254.117.615),,24.0,-112959286539.0,-99254117615.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,575.540.395.527,216.788.377.128,,,575540395527.0,216788377128.0
31,31,31,11. Thu nhập khác,,4.008.638.332,10.748.029.531,,,4008638332.0,10748029531.0
32,32,32,12. Chi phí khác,,(1.613.267.198),(27.636.128),,,-1613267198.0,-27636128.0
40,40,40,13. Lợi nhuận khác,,2.395.371.134,10.720.393.403,,,2395371134.0,10720393403.0
50,50,50,14. Tổng lợi nhuận trước thuế,,577.935.766.661,227.508.770.531,,,577935766661.0,227508770531.0
51,51,51,15. Chi phí thuế TNDN hiện hành,25.1,(7.777.759.752),(55.559.109.274),,251.0,-7777759752.0,-55559109274.0
52,52,52,16. Thu nhập thuế TNDN hoãn lại,25.3,10.993.282.300,6.823.518.676,,253.0,10993282300.0,6823518676.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,581.151.289.209,178.773.179.933,,,581151289209.0,178773179933.0
