row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VNDTổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VNDTổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,957.057.346.000,99.690.509.259,1.056.747.855.259,957057346000.0,99690509259.0,1056747855259.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,1.179.109.646.655,-,1.179.109.646.655,1179109646655.0,,1179109646655.0
Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,(232.986.959.000),(100.000.000.000),(332.986.959.000),-232986959000.0,-100000000000.0,-332986959000.0
Cần cử công nợ,Cần cử công nợ,Cần cử công nợ,(271.295.808.000),-,(271.295.808.000),-271295808000.0,,-271295808000.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,309.490.741,309.490.741,,309490741.0,309490741.0
Số cuối năm,Số cuối năm,Số cuối năm,1.631.884.225.655,-,1.631.884.225.655,1631884225655.0,,1631884225655.0
