row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Vay ngắn hạn từ cá nhân,Ngắn hạn > Vay ngắn hạn từ cá nhân,Vay ngắn hạn từ cá nhân,-,56.052.601.000,,56052601000.0
Vay ngắn hạn từ bên liên quan (TM số 17.1 và 26),Ngắn hạn > Vay ngắn hạn từ bên liên quan (TM số 17.1 và 26),Vay ngắn hạn từ bên liên quan (TM số 17.1 và 26),204.000.000.000,28.000.000.000,204000000000.0,28000000000.0
Vay dài hạn đến hạn trả từ bên liên quan (TM số 17.2 và 26),Ngắn hạn > Vay dài hạn đến hạn trả từ bên liên quan (TM số 17.2 và 26),Vay dài hạn đến hạn trả từ bên liên quan (TM số 17.2 và 26),436.346.310.548,-,436346310548.0,
Vay ngắn hạn từ ngân hàng (TM số 17.1),Ngắn hạn > Vay ngắn hạn từ ngân hàng (TM số 17.1),Vay ngắn hạn từ ngân hàng (TM số 17.1),55.763.336.107,13.000.000.000,55763336107.0,13000000000.0
Vay dài hạn đến hạn trả (TM số 17.2),Ngắn hạn > Vay dài hạn đến hạn trả (TM số 17.2),Vay dài hạn đến hạn trả (TM số 17.2),99.522.177.000,97.743.358.000,99522177000.0,97743358000.0
Nợ trái phiếu đến hạn trả,Ngắn hạn > Nợ trái phiếu đến hạn trả,Nợ trái phiếu đến hạn trả,-,99.690.509.259,,99690509259.0
,,,795.631.823.655,294.486.468.259,795631823655.0,294486468259.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Vay dài hạn từ ngân hàng (TM số 17.2),Dài hạn > Vay dài hạn từ ngân hàng (TM số 17.2),Vay dài hạn từ ngân hàng (TM số 17.2),228.548.210.000,304.261.387.000,228548210000.0,304261387000.0
Vay dài hạn từ bên liên quan (TM số 17.2 và 26),Dài hạn > Vay dài hạn từ bên liên quan (TM số 17.2 và 26),Vay dài hạn từ bên liên quan (TM số 17.2 và 26),607.704.192.000,458.000.000.000,607704192000.0,458000000000.0
,,,836.252.402.000,762.261.387.000,836252402000.0,762261387000.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.631.884.225.655,1.056.747.855.259,1631884225655.0,1056747855259.0
